19				
1	0	0	1	1
2	0	0	2	2
1	0	0	1	1
3	0	0	2	2
5	1	2	1	
6	1	3	2	
46	5	6	2	
47	5	6	1	
48	5	6	2	
49	5	6	2	
50	5	6	1	
51	5	6	1	
52	5	6	2	
53	5	6	2	
54	5	6	1	
55	5	6	1	
56	5	6	1	
57	5	6	1	
58	5	6	2	
59	5	6	1	
60	5	6	2	
61	5	6	1	
62	5	6	1	
63	5	6	1	
64	5	6	2	
35				
1	0	0	1	1
2	0	0	2	2
1	0	0	1	1
3	0	0	2	2
5	1	2	1	
7	1	3	2	
65	5	7	2	
66	5	7	2	
67	5	7	2	
68	5	7	2	
69	5	7	1	
70	5	7	1	
71	5	7	1	
72	5	7	1	
73	5	7	2	
74	5	7	2	
75	5	7	2	
76	5	7	1	
77	5	7	2	
78	5	7	1	
79	5	7	1	
80	5	7	1	
81	5	7	2	
82	5	7	1	
83	5	7	1	
84	5	7	1	
85	5	7	2	
86	5	7	1	
87	5	7	2	
88	5	7	1	
89	5	7	1	
90	5	7	1	
91	5	7	1	
92	5	7	2	
93	5	7	2	
94	5	7	1	
95	5	7	2	
96	5	7	1	
97	5	7	1	
98	5	7	2	
99	5	7	1	
23				
1	0	0	1	1
2	0	0	2	2
1	0	0	1	1
3	0	0	2	2
5	1	2	1	
8	1	3	2	
100	5	8	2	
101	5	8	1	
102	5	8	1	
103	5	8	2	
104	5	8	1	
105	5	8	2	
106	5	8	2	
107	5	8	2	
108	5	8	2	
109	5	8	2	
110	5	8	1	
111	5	8	1	
112	5	8	2	
113	5	8	2	
114	5	8	1	
115	5	8	2	
116	5	8	1	
117	5	8	2	
118	5	8	2	
119	5	8	1	
120	5	8	1	
121	5	8	2	
122	5	8	1	
24				
1	0	0	1	1
2	0	0	2	2
1	0	0	1	1
3	0	0	2	2
5	1	2	1	
9	1	3	2	
123	5	9	2	
124	5	9	2	
125	5	9	1	
126	5	9	2	
127	5	9	2	
128	5	9	2	
129	5	9	1	
130	5	9	2	
131	5	9	1	
132	5	9	2	
133	5	9	2	
134	5	9	2	
135	5	9	1	
136	5	9	1	
137	5	9	1	
138	5	9	2	
139	5	9	1	
140	5	9	1	
141	5	9	1	
142	5	9	2	
143	5	9	2	
144	5	9	1	
145	5	9	2	
146	5	9	2	
32				
1	0	0	1	1
2	0	0	2	2
1	0	0	1	1
3	0	0	2	2
5	1	2	1	
10	1	3	2	
147	5	10	2	
148	5	10	1	
149	5	10	1	
150	5	10	1	
151	5	10	1	
152	5	10	2	
153	5	10	2	
154	5	10	2	
155	5	10	2	
156	5	10	1	
157	5	10	1	
158	5	10	1	
159	5	10	1	
160	5	10	2	
161	5	10	2	
162	5	10	1	
163	5	10	2	
164	5	10	1	
165	5	10	2	
166	5	10	2	
167	5	10	2	
168	5	10	2	
169	5	10	2	
170	5	10	2	
171	5	10	2	
172	5	10	1	
173	5	10	2	
174	5	10	2	
175	5	10	1	
176	5	10	1	
177	5	10	1	
178	5	10	1	
32				
1	0	0	1	1
2	0	0	2	2
1	0	0	1	1
3	0	0	2	2
